"","station","EHF_t","min_95","min_99","max_95","max_99","mean_95","mean_99"
"1305",3007,2.35125,27.5,28.5,39,41.3,32.5,33.75
"1306",3008,2.33354166666667,26.5,27.5,41,43,33.25,34.5
"1307",3009,2.6815625,27,28,42,43.5,33.75,35.25
"1308",30094,4.52361111111111,23,24.5,38,40,30,31.5
"1309",3010,2.0723263888889,26.5,27.5,40,41.5,32.5,33.75
"1310",3011,2.31859375,26,27.5,40.5,42,33,34.25
"1311",30113,3.30173611111111,20.5,21.5,35,37,27.25,28.5
"1312",3012,2.24218749999999,27,28,41.5,43.5,33.5,34.5
"1313",30123,4.97333333333333,24.5,26,40,41.5,31.75,33.25
"1314",30127,4.84166666666667,23.5,25,38.5,40.5,30.5,32
"1315",3013,2.36232638888889,27,28,41,43,33.25,34.5
"1316",30133,5.92222222222222,25,26.5,40.5,42.5,32.25,34
"1317",30137,3.67083333333333,23,24,36,38,29,30.5
"1318",30138,3.89416666666667,21.5,22.5,36,38,28.25,29.5
"1319",3014,2.81458333333333,27,28,42,43.5,34,35.25
"1320",30140,2.56666666666667,22.5,23.5,35.5,37,28.25,29.5
"1321",30149,5.07625000000001,24.5,26,39.5,41,31.25,33
"1322",3015,2.11777777777778,27,28,40,42,32.75,34
"1323",3016,2.34166666666667,27,28,41,43,33.25,34.5
"1324",3017,2.11548611111111,25.5,26.5,39.5,41,32,33.25
"1325",3018,2.34902777777778,26.5,28,41.5,43.5,33.5,34.75
"1326",3019,1.89274305555555,26.5,27.5,40,42,33,34
"1327",3021,2.45052083333333,27,28,41.5,43.5,33.75,35
"1328",3022,2.72944444444444,27,28,42,43.5,33.75,35.25
"1329",3023,2.443125,27.5,28.5,37.5,40,31.75,32.75
"1330",3024,2.16673611111111,27,28,40,42.5,32.75,34
"1331",3025,2.02166666666666,28.5,29.5,36,37.5,31.5,32.5
"1332",3026,2.21666666666668,27,28,40,42,32.75,34
"1333",3027,2.799375,27,28,41.5,43.5,33.75,35.25
"1334",3028,3.19618055555555,27,28,39.5,42,32.5,33.75
"1335",3029,3.14291666666665,27,28,38.5,41,32,33.25
"1336",3030,3.50165833333333,27.2,28.3,38.5,41,31.75,33.25
"1337",3032,2.21106527777777,27.5,28.5,39.1,41.5,32.7,33.85
"1338",3033,2.20590277777778,26.5,28,41,43,33.25,34.5
"1339",3040,2.42909722222222,27,28,41.5,43.5,33.5,34.75
"1340",3051,2.15545833333333,24.5,26,38.5,40.4,31.25,32.5
"1341",3056,2.52812500000001,27.5,28.5,37.5,40,31.75,33
"1342",3057,1.95534722222222,27.5,28.4,36.3,38.5,31,32
"1343",3059,3.49847916666666,27,28,39.5,42,32.25,33.75
"1344",3069,1.84166666666667,28,29,36,38,31.5,32.5
"1345",31004,2.55913194444445,24,25,32.5,34.5,28,29.25
"1346",31008,2.52086805555555,22.5,23.5,33,35,27.25,28.5
"1347",31010,2.46517361111111,24.7,26,33.3,35,28.75,29.85
"1348",31011,2.42045520833334,24.6,25.7,33,34.7,28.55,29.75
"1349",31016,1.98333333333334,25.5,26.5,33,35,29,30
"1350",31017,1.92297222222222,25.3,26.1,33.3,35.5,29,30
"1351",31022,2.74333333333334,22,22.5,34,35.5,27.25,28.25
"1352",31027,2.28673611111111,25.5,26.5,32.5,34.5,29,30
"1353",31029,3.05333333333333,19.3,20.3,30.6,32.8,24.25,25.45
"1354",31032,3.12472222222222,19.5,20,31,33.5,24.5,25.75
"1355",31034,3.24881249999999,20.4,21.4,30.6,32.8,24.95,26.25
"1356",31036,2.1234375,23.5,24.5,32.5,34,27.75,28.75
"1357",31037,2.17318611111111,26.1,27.2,33.6,35.3,29.75,30.8200000000001
"1358",31038,3.03729166666666,20,21,30.5,32.5,24.5,25.75
"1359",31040,2.425,24,25,33,34.5,28.25,29.25
"1360",31042,2.97708333333333,19.5,20.5,30,32,24.25,25.5
"1361",31043,2.14548611111111,22.5,23.5,32.5,34.5,27.25,28.25
"1362",31044,1.96822916666667,25,26,33.5,35,29.25,30.25
"1363",31046,2.92791666666667,20.5,21,32.5,34.5,25.75,27
"1364",31050,2.98125,19.5,20.5,30,32,24,25.25
"1365",31051,2.84722222222223,21.5,22.5,34,36,27.25,28.25
"1366",31052,2.04305555555555,24.5,25.5,33.5,35,28.75,30
"1367",31055,1.925,24.5,25.5,33.5,35,29,30
"1368",31064,2.28784722222222,25,26,32.5,34.5,28.75,29.75
"1369",31066,2.91564166666665,22.2,23.2,33,35.1,27.25,28.5
"1370",31076,2.80655555555556,21.5,22.5,33,35,26.5,27.75
"1371",31083,2.70072222222223,20.2,21,31,33,25,26.25
"1372",31084,2.09361527777778,25.5,26.4,32.5,34,28.75,29.75
"1373",31089,2.38333333333333,24.5,25.5,33,34.5,28.5,29.5
"1374",31102,1.86041666666667,24.5,25.5,33,34.5,28.5,29.75
"1375",31103,2.8671875,21,21.5,33,34.5,26.25,27.25
"1376",31104,2.394375,24.5,25.5,32.5,34.5,28.25,29.5
"1377",31106,1.85729166666667,25,26,33.5,35,29.25,30.25
"1378",31108,3.1509375,21,22,32.2,34.5,26,27.25
"1379",31110,1.51150000000001,23.5,24.5,33.5,35,28.25,29.25
"1380",31116,2.96715277777778,20.5,21.5,32,34,25.5,26.75
"1381",31119,3.05291666666666,20.5,21.5,32,34,25.75,26.75
"1382",31161,3.39329861111112,19.5,20.5,30.5,32.5,24.5,25.75
"1383",31190,2.78586666666666,22,23,33,35,26.8,28
"1384",31201,2.35083333333334,24.5,25.5,33,34.7000000000007,28.5,29.5
"1385",31202,3.121875,19,20,30.5,32.5,24,25
"1386",32001,2.95302083333333,23,24,33.5,35,28,29.25
"1387",32004,2.43896388888888,24.2,25.5,33.5,35.2,28.5,29.75
"1388",32005,2.79802083333333,25.8,27,33,34.5,29.15,30.45
"1389",32008,3.21711805555556,22.5,23.5,35,37,28.25,29.5
"1390",32018,2.82430555555555,21,22,32.5,34.5,26.25,27.5
"1391",32023,2.83958333333333,25,26,33.5,35,28.75,30
"1392",32025,2.41817222222223,24,25,32.2,34,27.8,29
"1393",32027,2.91336805555555,22,22.5,33.5,35.5,27.25,28.5
"1394",32028,2.72319444444444,21,22,31.5,33.5,25.75,27
"1395",32031,2.74111111111111,25,26,33,34.5,28.75,29.75
"1396",32032,2.72222222222223,23.5,24.5,32.5,34,27.5,28.75
"1397",32034,2.66600694444445,24,25,32.5,34.5,28,29.25
"1398",32037,2.56607638888888,23.7,24.7,33,34.7,27.95,29
"1399",32040,2.94799999999999,25.4,26.7,33.1,35,29,30.25
"1400",32042,2.48458333333333,23,23.5,32,34,27.25,28.25
"1401",32044,2.74506944444444,22,22.5,34.5,36,27.5,28.75
"1402",32045,2.91861111111111,24.5,25.5,34,36,28.75,30
"1403",32047,2.96236111111111,25.5,26.5,33.5,35,29,30.25
"1404",32050,3.01125,24.5,26,33.5,35.5,28.75,30
"1405",32061,3.01851666666667,23.5,24.5,32.5,34.5,27.5,28.75
"1406",32078,3.30721666666667,24,25.3,34,36.1,28.75,30
"1407",32122,3.09166666666667,22,23,35,37,28,29.25
"1408",32141,2.73385,25.6,27,32.5,34.5,28.75,29.85
"1409",32150,2.72590277777777,24,25,32.5,34,28,29
"1410",33001,3.34295694444445,24.5,25.6,33.9,35.7,28.75,30.05
"1411",33002,3.23944444444444,24,25.5,34,35.5,28.5,30
"1412",33003,3.89322916666667,23.5,24.5,33.5,35.5,28,29.5
"1413",33007,2.96813888888888,25,26.1,33.5,35,28.75,30.05
"1414",33012,3.5459375,23,24,33,35,27.5,29
"1415",33013,4.48017083333333,23,24.5,35.5,37.6,28.75,30.35
"1416",33016,3.93416666666666,21.5,22.5,32.5,34.5,26.5,28
"1417",33017,3.28611111111111,24.5,25.5,32,33.5,28,29.25
"1418",33018,3.68854166666666,22,23,34,36,27.5,29
"1419",33020,3.21333333333333,24,25.5,34,35.5,28.75,30
"1420",33021,3.75302083333334,23.5,25,33,35,28,29.5
"1421",33023,3.60451388888889,24,25,32.5,34.5,27.75,29.25
"1422",33026,4.09083333333334,23,24.5,34,35.5,28,29.5
"1423",33027,3.85850694444445,23.5,24.5,33.5,35.5,28,29.5
"1424",33030,3.04131944444445,24.5,25.5,34.5,36,29,30.25
"1425",33031,3.03902777777778,25,26,31.5,33,27.75,29.05
"1426",33033,3.30555555555556,24,25.5,34.5,36,28.75,30.25
"1427",33035,3.11326388888889,24.5,26,33.5,35.5,28.75,30
"1428",33038,3.44291666666667,24,25,33,35,28,29.5
"1429",33040,3.65361111111111,23.5,25,33,35,28,29.25
"1430",33041,3.49958333333333,24,25.5,33.5,35.5,28.5,29.75
"1431",33045,3.38472222222222,24.4,25.5,32.1,34,27.9,29.25
"1432",33046,3.31925,24.5,25.8,32,34,28,29.3
"1433",33047,4.02753194444445,23.6,25,33.1,35.1,27.8,29.3
"1434",33050,3.69166666666667,23.5,24.5,33.5,35.5,28,29.5
"1435",33051,3.71111111111111,23,24,35,37,28.5,30
"1436",33054,4.11111111111111,22.5,24,34,36,28,29.25
"1437",33058,3.29127777777778,25.5,26.5,32.3,34,28.6,30
"1438",33059,3.47875,24,25,33,34.5,28,29.25
"1439",33060,3.69065972222222,24,25,33,34.5,27.75,29.25
"1440",33061,3.45750694444444,23.5,25,33.2,35,28,29.5
"1441",33062,3.8884375,23,24,35.5,37.5,28.75,30.25
"1442",33065,3.473125,23.9,25.2,33.7,35.5,28.35,29.75
"1443",33067,3.49444444444444,23,24.5,32,34,27.25,28.75
"1444",33069,3.08083333333334,24.5,25.5,34,36,29,30.25
"1445",33070,3.51694444444444,23.5,25,35,37,29,30.25
"1446",33071,3.31527777777778,23,24,32.5,34.5,27.25,28.75
"1447",33072,3.69065972222222,24,25,33,34.5,27.75,29.25
"1448",33073,3.34319444444444,24,25,34.5,36.5,28.75,30.25
"1449",33076,4.15,23.5,25,33.5,35.5,28.25,29.75
"1450",33077,3.52929166666667,24,25.5,31.5,34,27.5,29
"1451",33079,3.12958333333333,24.5,25.5,34,35.5,29,30.25
"1452",33082,3.97458333333333,23.5,25,36,38,29.5,30.75
"1453",33090,3.8815,24,25.4,35.5,37.5,29.25,30.75
"1454",33091,3.68791666666666,23,24,33,35,27.5,29
"1455",33094,3.08753472222221,25,26,33.5,35,29,30.25
"1456",33097,3.34152777777778,23.5,25,34.5,36,28.5,30
"1457",33103,4.13795138888889,23.5,24.5,36,38.5,29.5,30.75
"1458",33114,3.69868055555556,23,24,33,35,27.5,29
"1459",33119,3.46770833333333,24.5,25.9,32,34,28,29.25
"1460",33122,3.21236111111111,24,25.5,34.5,36.5,29,30.25
"1461",33123,3.58961805555556,23,24.5,35,37,28.75,30
"1462",33125,3.86694444444444,22.5,23.5,33,35,27.25,28.75
"1463",33127,3.36104166666666,23,24,33,35,27.75,29
"1464",33133,3.23708333333334,23.5,25,31.5,33.5,27.5,28.75
"1465",33143,3.94479166666666,23.5,24.5,36.5,38.5,29.25,30.75
"1466",33144,3.37795138888889,24.5,25.5,33.5,35,28.5,29.75
"1467",33152,3.73958333333333,23.5,24.5,33.5,35,28,29.25
"1468",33157,3.25104166666667,24,25.5,33.5,35.5,28.5,29.75
"1469",33158,3.45833333333333,23.5,24.5,34,36,28.25,29.5
"1470",33196,3.23125,24.5,25.5,33.5,35.5,28.75,30
"1471",33205,3.99833333333333,24,25,36,38,29.5,31
"1472",33224,3.67489583333334,24,25.5,32.5,34.5,28,29.25
"1473",33226,3.16569444444444,24.5,25.5,34.5,36.5,29,30.5
"1474",33247,3.61111111111112,24,25,34,35.9,28.45,29.75
"1475",33254,3.25104166666667,24,25.5,33.5,35.5,28.5,29.75
"1476",33255,3.15137777777778,25.1,26.5,32,33.5,28.25,29.5
"1477",33257,2.939475,25,26,33.5,35,29,30.25
"1478",33273,3.26069444444445,24,25,33.5,35.5,28.5,29.75
"1479",33294,3.61111111111111,24,25.5,31.5,33.5,27.5,28.8
"1480",34000,4.27020833333334,23,24,37,39,29.5,31
"1481",34001,4.5375,23,24.5,35,37,28.5,30.25
"1482",34002,5.23788888888889,23.2,24.5,36.9,39.5,29.55,31.25
"1483",34007,4.5671875,23.5,24.5,37,39,29.75,31.25
"1484",34009,4.39729166666666,22.5,24,36.5,38.5,29,30.5
"1485",34010,4.59440972222222,23.5,24.5,37.5,39.5,30,31.5
"1486",34012,5.16166666666667,23,24.5,37.5,39.5,29.75,31.5
"1487",34017,4.60784722222222,23.5,24.5,38,40,30.25,31.75
"1488",34020,4.72465277777778,22,23.5,35.5,37.5,28.5,30
"1489",34022,5.303125,23.5,24.5,38,40,30.25,32
"1490",34038,5.14010694444444,22.9,24,36.2,38.5,29,30.75
"1491",34055,5.46510416666666,22.5,23.5,36,38,28.75,30.5
"1492",34084,4.36055555555555,23,24.5,36.5,39,29.5,31
"1493",34085,4.1271875,23,24.5,36,38,29.25,30.75
"1494",35000,7.12111111111112,22.5,24.5,38,40,29.75,31.75
"1495",35001,6.79416666666666,22.5,24,37.5,40,29.5,31.5
"1496",35002,6.33975694444445,22.5,24,37,39.5,29.5,31.25
"1497",35004,8.62361111111112,21.5,23.5,37,39.5,28.75,30.75
"1498",35005,6.81340277777777,22.5,24,37.5,40,29.5,31.5
"1499",35007,6.33416666666667,22.5,24,37,39.5,29,31
"1500",35009,5.74638888888888,23,24.2000000000007,36.5,38.5,29,31
"1501",35010,6.36250000000001,22.5,24,37,39,29.25,31
"1502",35012,5.56722222222223,23,24.5,36.5,38.5,29.25,30.75
"1503",35013,6.95996527777777,22,23.5,37,39.5,29.25,31
"1504",35014,8.48177083333333,21.5,23.5,36.5,39,28.5,30.5
"1505",35016,6.30638888888889,23,24,37,39.5,29.5,31.25
"1506",35019,6.70277777777778,23,24.5,37.3,39.5,29.65,31.55
"1507",35021,5.94,23,24.5,37,39.5,29.5,31.5
"1508",35022,6.66385416666667,21,22.5,35.5,38,27.75,29.75
"1509",35025,5.26875,23,24.5,36.5,38.5,29,30.75
"1510",35026,5.2109375,22.5,24,36,38,29,30.5
"1511",35027,7.631475,23.3,25,37.8,40.5,30,32
"1512",35031,7.61791666666667,22,23.5,37,39.5,29,30.8500000000004
"1513",35032,6.019375,23,24.5,37,39,29.25,31.25
"1514",35033,7.50166666666666,21.5,23.5,37,39.5,29,30.75
"1515",35042,7.45541666666666,22.5,24,37.5,40,29.5,31.5
"1516",35047,8.79836805555556,22,24.5,38,40,29.5,31.75
"1517",35049,7.77673611111111,23.5,25.5,39,41,30.5,32.5
"1518",35050,8.26979166666667,21,22.5,36,38.5,28,30
"1519",35051,6.7446875,22.5,24,37.5,39.5,29.25,31.25
"1520",35052,6.23670138888888,22.5,24,37,39,29.25,31
"1521",35053,6.77055555555556,22.5,24,37.5,39.5,29.5,31.25
"1522",35054,6.95763888888889,22.5,24,37.5,40,29.5,31.5
"1523",35056,7.13642361111112,22,23.5,36.5,39,28.75,30.75
"1524",35059,6.96458333333333,22,23.6,37,39.5,29,31
"1525",35062,6.64277777777777,23,24,37.5,40,29.5,31.5
"1526",35065,7.3646111111111,21.9,23.5,36.5,39,28.5,30.5
"1527",35069,8.51909722222222,22.5,24.5,38,40.5,29.75,31.75
"1528",35070,7.94447222222222,22.1,23.9,36.8,39.4,29,31
"1529",35071,7.17341145833333,22.5,24,37.5,40,29.5,31.5
"1530",35073,9.29493055555557,23,25,38.5,40.5,30,32.25
"1531",35077,7.18763888888889,22,23.5,37,39.5,29,30.75
"1532",35078,9.09781250000001,22,24.5,38,40,29.5,31.5
"1533",35081,8.94131944444445,21.5,23,36.5,39,28.5,30.5
"1534",35084,7.53583333333334,23.5,25.5,38.5,41,30.5,32.5
"1535",35085,9.25590277777777,22,24,38,40,29.5,31.5
"1536",35087,7.03763888888889,22.5,24.5,37.5,40,29.75,31.5
"1537",35090,7.31916666666667,21.5,23,37,39.5,28.75,30.5
"1538",35098,6.62062500000001,23,24.5,37.5,40,29.75,31.5
"1539",35103,8.67416666666666,22.5,24.5,38,40.5,29.75,31.75
"1540",35107,7.01527777777779,22,23.5,37,39.5,29,31
"1541",35113,8.0323611111111,22,23.5,37,39.5,29,31
"1542",35117,7.11666666666666,22,23.5,36.5,39,28.75,30.5
"1543",35135,7.94375000000001,22,23.5,37,39.5,29,31
"1544",35147,6.58118055555555,23,24.5,37.5,40,29.75,31.5
"1545",35149,6.27166666666666,22,23.6,36.2,38.5,28.55,30.5
"1546",35168,4.59357638888888,23,24.5,35.5,37.5,28.75,30.25
"1547",35172,5.11666666666666,23,24.5,36,38,29,30.5
"1548",35176,6.028125,21.5,23,35.5,37.5,28,29.75
"1549",35182,7.84090277777778,21.5,23,36.5,39,28.5,30.5
"1550",35189,7.13163194444444,22,23.5,37.5,40,29.25,31
"1551",35190,8.47395833333333,23,25,38.5,41,30.25,32.25
"1552",35196,5.11527777777778,23,24.5,36.5,38.5,29.25,31
"1553",35197,6.67361111111111,23,24.2000000000007,37.5,40,29.5,31.5
"1554",35199,6.01354166666667,22.5,24,37,39.5,29.25,31.25
"1555",35215,6.890625,22.5,24,37.5,40,29.5,31.5
"1556",35221,6.51263888888888,23,24.5,37,39.5,29.5,31.5
"1557",35224,6.87416666666666,22.5,24,37,39.5,29.25,31.25
"1558",35226,8.58166666666666,20.5,22.5,36,38.5,27.75,30
"1559",35231,6.26972222222222,23,24.5,37,39.5,29.75,31.5
"1560",35246,8.02715277777779,22.5,24.5,38,40.5,29.75,31.75
"1561",35256,7.01020833333332,23,25,38.5,40.5,30.25,32.25
"1562",35264,6.67658333333333,23,24.5,37.5,40,29.75,31.5
"1563",35274,6.85833333333334,22.5,24,37.5,40,29.5,31.5
"1564",36002,6.50093749999999,24.5,26.5,40,42,31.75,33.75
"1565",36003,5.61,24,26,39.5,41.5,31.25,33
"1566",36004,6.70364583333334,24.5,26,39.5,41.5,31.5,33.25
"1567",36007,7.0250736111111,24.7,26.6,39,41.2,31.45,33.3200000000001
"1568",36008,6.34874999999999,24.5,26,39.5,41.5,31.5,33.25
"1569",36010,5.49999999999999,23,24.5,38,40.5,30.25,32
"1570",36012,5.2121875,24.5,26,39.5,41.5,31.25,33
"1571",36013,6.73895833333334,24.5,26.5,40,42.5,32,33.75
"1572",36016,6.90159722222222,24.5,26,39,41.5,31.25,33.25
"1573",36017,5.64659722222223,24,25.5,39,41,31,32.75
"1574",36018,6.00034722222223,23.5,24.5,38,40.5,30.25,32
"1575",36022,6.82277777777776,24.5,27,40.5,42.5,32.25,34
"1576",36023,5.26604166666667,24.5,26,39.5,41.5,31.25,33
"1577",36024,7.059375,24.5,26.5,40,42.5,31.75,33.75
"1578",36025,7.37124999999999,25,27,40.5,43,32.5,34.5
"1579",36026,7.57777777777778,25,27,40,42.5,32,34.05
"1580",36028,6.12663194444446,24.5,26.5,40,42,31.75,33.5
"1581",36030,7.52933333333334,25,27.2,40.6,42.8,32.25,34.35
"1582",36031,6.82986666666668,24.5,26.7,40.5,42.5,32,34
"1583",36032,6.96166666666666,24.5,27,40.5,42.5,32.25,34.1000000000004
"1584",36037,6.52083333333332,24.5,26.5,40,42,31.75,33.6000000000004
"1585",36039,7.5509722222222,24.5,27,40,42.5,32,34
"1586",36042,6.92736111111112,24.5,26.5,39,41.5,31.25,33.25
"1587",36043,6.99614583333335,24.5,27,40.5,42.5,32,34
"1588",36045,5.77645833333334,24.5,26,39.5,42,31.75,33.5
"1589",36046,5.30402777777777,24,25.5,39,41,31,32.5
"1590",36047,6.09847222222223,23.5,24.8400000000001,38,40.5,30.25,32
"1591",36048,5.25402777777779,24,25.5,39,41,31,32.5
"1592",36049,6.70624999999999,24.5,26.5,40.5,42.5,32,34
"1593",36051,7.21875,25,27,40.5,42.5,32.25,34.25
"1594",36054,7.58902777777779,24,26,39,41,31,33
"1595",36056,5.35631944444443,24.5,26,39.5,41.5,31.25,33
"1596",36065,5.76222222222222,24,25.5,39.5,41.5,31.25,33
"1597",36066,6.87152777777778,24.5,26.5,40,42,31.75,33.75
"1598",36081,7.8,24.5,26.5,39.5,42,31.75,33.75
"1599",36082,7.59718750000001,24.5,27,40,42,31.75,33.75
"1600",36089,6.12402777777777,23.5,25,38.5,40.5,30.5,32.25
"1601",36095,5.62305555555557,23,24.5,38.5,40.5,30.25,32
"1602",36099,5.91749131944443,23.5,25,38.5,40.5,30.5,32.25
"1603",36100,7.93645833333334,25,27,40.5,42.5,32.25,34.25
"1604",36101,6.93500000000001,24,25.5,38.5,41,31,32.75
"1605",36113,7.19791666666668,24.5,26.5,40,42,31.75,33.75
"1606",36118,7.67145833333332,24.5,27,40,42.5,32,34
"1607",36120,7.8014236111111,24.5,26.5,40,42,31.75,33.75
"1608",36126,7.67743055555555,24.5,27,40,42.5,32,34
"1609",36131,7.10541666666668,24.5,27,40.5,42.5,32.25,34.25
"1610",36133,9.05375,24.5,27,40,42,31.75,34
"1611",36137,8.69638888888886,24,26,39,41.5,31,33.25
"1612",36138,8.13874999999999,24,26,39.5,41.5,31.25,33.25
"1613",36139,6.54722222222222,23,24.5,38,40.5,30.25,32
"1614",36143,7.66994444444445,24,26,39.5,41.6,31.25,33.25
"1615",36144,7.88520833333332,24,26,39.5,42,31.5,33.5
"1616",36147,6.1986111111111,24.5,26,39.5,41.5,31.5,33.5
"1617",36153,6.74722222222223,24.5,26.5,40,42,31.75,33.75
"1618",37000,6.26305555555555,25,27,41,42.5,32.5,34.5
"1619",37001,6.15715277777778,25,27,40.5,42.5,32.25,34.25
"1620",37002,6.65999999999999,24.5,26.5,40.5,42.5,32,34
"1621",37003,5.03916666666667,25.5,27.5,40.5,42.5,32.75,34.25
"1622",37005,7.49652777777777,25,27,40.5,43,32.5,34.5
"1623",37006,6.72503472222223,25,27,40.5,42.5,32.5,34.25
"1624",37007,7.08777777777776,26,28,41.5,43.5,33.25,35.25
"1625",37008,6.93722222222222,26,28,41,43,33,34.75
"1626",37010,5.06317361111112,26.1,28,40.6,42.4,33,34.65
"1627",37011,6.545625,26,28,41.5,43.5,33.25,35.25
"1628",37013,6.73975694444444,25.5,27.5,40.5,42.5,32.75,34.5
"1629",37014,6.76722222222224,25,27,41,43,32.5,34.5
"1630",37015,6.93000000000001,24.5,26.5,40.5,42.5,32.25,34
"1631",37016,5.96479166666666,25,26.5,40.5,42.5,32.25,34
"1632",37019,6.27083333333333,25.5,27,40,42,32.25,34
"1633",37021,6.90802083333335,25,27,40.5,42.5,32.25,34.25
"1634",37024,6.0342013888889,26,28,41.5,43.5,33.25,35
"1635",37025,5.77743055555555,24.5,26,39.5,41.5,31.5,33.25
"1636",37027,6.4907986111111,25,27,40.5,42.5,32.5,34.25
"1637",37028,7.11701388888889,25.5,28,41,43,33,35
"1638",37030,6.16277777777776,24.5,26.5,40,42,31.75,33.75
"1639",37033,6.76999999999999,24.5,26.5,40.5,42.5,32,34
"1640",37035,5.95864583333334,25.5,27.5,40.5,42.5,32.75,34.5
"1641",37040,7.65010416666665,25.5,27.5,41,43,32.75,34.75
"1642",37041,6.24375,25.5,27.5,40.5,42,32.5,34.25
"1643",37042,6.69249999999999,25.5,27.5,41,43,32.75,34.75
"1644",37043,6.24848333333332,25.8,28,41.7,43.5,33.25,35.15
"1645",37045,6.98069444444445,25,27,40.5,43,32.5,34.25
"1646",37046,6.49916666666666,25.5,27,41,43,32.75,34.5
"1647",37048,6.99479166666666,26,28,41,43,33.25,35.25
"1648",37049,6.77958333333334,25,27,40.5,42.5,32.25,34.25
"1649",37051,6.88047777777779,25.2,27.5,40.6,42.8,32.5,34.5
"1650",37056,6.38145833333335,24.5,26,40,42,31.75,33.5
"1651",37057,5.91545138888889,25,27,40,41.5,32,33.75
"1652",37082,6.3935763888889,25,27,40.5,42.5,32.25,34.25
"1653",37097,6.951875,24.5,26.5,40.5,42.5,32,34
"1654",37098,7.23267361111113,25,27,41,43,32.5,34.5
"1655",37105,6.24166666666667,24.5,26.5,40,42,32,33.75
"1656",38002,10.3132986111111,26.5,29.1,41.8,44.4,33.65,36
"1657",38003,8.09355555555553,26.9,29.4,41.7,43.9,33.9,35.9
"1658",38006,7.71791666666668,26,28.5,41.5,43.5,33.5,35.25
"1659",38007,8.84583333333335,26,28.5,41.5,43.5,33.5,35.5
"1660",38008,7.22045138888888,26,28,41.5,43.5,33.5,35.5
"1661",38009,9.33638888888887,26.5,28.5,41.5,44,33.5,35.75
"1662",38010,7.39260416666667,26,28.5,41.5,43.5,33.5,35.5
"1663",38012,7.9725,25,27,40.5,42.5,32.25,34.25
"1664",38013,9.32312499999999,26,28,41,43.5,33,35.25
"1665",38014,7.28020833333334,26.5,28.5,41.5,43.5,33.75,35.5
"1666",38015,8.67055555555556,26.5,28.5,41.5,44,33.5,35.75
"1667",38018,8.46086805555557,25.5,28,41,43,32.75,35
"1668",38020,10.4652777777778,26.5,29,41.5,44,33.75,36
"1669",38022,7.28847222222221,26,28.5,41.5,43.5,33.5,35.5
"1670",38023,9.18604166666665,26,28.5,41,43.5,33.25,35.5
"1671",38024,9.25144166666665,26,28.5,41,43.5,33.25,35.45
"1672",38043,8.34072916666668,25.5,27.5,41,43,32.75,34.75
"1673",38066,8.10965277777776,25,27.5,40.5,43,32.5,34.75
"1674",39001,3.964375,22.5,24,33.5,35.5,27.75,29.25
"1675",39002,4.24041666666666,23.5,24.5,34,36,28.25,29.75
"1676",39003,5.62916666666666,21.5,23,36,38,28.25,30
"1677",39004,5.47861805555554,22.5,24,36.9,39,29,30.8
"1678",39006,5.86439722222222,21.5,23.2,35.5,37.9,27.9,29.75
"1679",39008,5.0171875,23,24.5,36,38,29,30.5
"1680",39009,3.59166666666666,23,24.5,32,34,27,28.5
"1681",39010,5.00347222222222,19.5,21,31,33,24.75,26.3500000000004
"1682",39014,4.66299166666667,21,22.5,32,34,26,27.75
"1683",39015,3.27415,23.2,24.7,31.7,33.5,27.1,28.5
"1684",39017,3.54444444444445,23,24.5,31.5,33.5,27.25,28.5
"1685",39018,3.25333333333333,24,25.5,31,32.5,27.25,28.75
"1686",39019,4.63833333333334,21.5,23,33.5,35.5,27,28.5
"1687",39020,4.26958333333333,23,24.5,34,35.5,28,29.5
"1688",39021,3.86666666666666,23,24.5,33,34.5,27.5,29
"1689",39022,6.2703125,20.5,22,35,37,27,28.75
"1690",39023,3.22152777777778,24.5,26,30.5,32.5,27,28.5
"1691",39025,4.22016666666666,22,23.5,32.5,34.5,26.75,28.5
"1692",39028,6.46249999999999,20.5,22.5,35,37.5,27.5,29.25
"1693",39029,6.01475694444445,20.5,22.5,34,36.5,26.75,28.75
"1694",39033,5.37736111111111,21.5,23,34,36,27,28.75
"1695",39036,6.521875,21,22.5,35,37.5,27.5,29.5
"1696",39037,3.5375,23,24.5,32,33.5,27.25,28.5
"1697",39039,7.31477777777778,22.2,23.9,35.6,38.3,28.2,30.2
"1698",39040,4.159375,22,23.5,33,34.5,27,28.5
"1699",39041,3.58375,23.5,25,33,34.5,28,29.5
"1700",39049,4.77124999999999,23.5,24.5,34.5,36.5,28.5,30
"1701",39052,6.24951388888889,22,23.5,35.5,38,28,30
"1702",39055,4.73906249999999,23,24.5,34,36.5,28.25,29.75
"1703",39057,4.94774999999999,20.5,22,33,35,26,27.75
"1704",39061,4.53847222222222,22.5,24,34,36,28,29.5
"1705",39065,3.60069444444445,23,24.5,32.5,34,27.25,28.75
"1706",39067,4.64819444444444,22,23.5,33.5,35.5,27.25,29
